Product_url,Product_name,Brand,Sale_price,MRP,Discount_percentage,Memory,No_of_ratings,No_of_reviews,Star_rating,Description
https://www.flipkart.com/apple-watch-series7-gps-41mm-blue-aluminium-case-abyss-sport-band/p/itm64481c362c0f9?pid=SMWG7BG2GP4SFEKM&lid=LSTSMWG7BG2GP4SFEKMWIT3J9,"APPLE Watch Series7 (GPS, 41mm) - Blue Aluminium Case with Abyss Blue Sport Band",APPLE,"41,900","41,900",0,32 ,"2,479",145,4.6,"The largest, most advanced Always-on Retina display yet makes everything you do with your Apple Watch Series 7 bigger and better. Series 7 is the most durable Apple Watch ever built, with an even more crack-resistant front crystal. Advanced features let you measure your blood oxygen level, take an ECG anytime, and access mindfulness and sleep tracking apps. You can also track dozens of workouts, including new tai chi and pilates."
https://www.flipkart.com/apple-watch-series7-gps-41mm-midnight-aluminium-case-sport-band/p/itmddf2ea0166c61?pid=SMWG7BG24KFJNK8J&lid=LSTSMWG7BG24KFJNK8JOPNBOX,"APPLE Watch Series7 (GPS, 41mm) - Midnight Aluminium Case with Midnight Sport Band",APPLE,"41,900","41,900",0,32 ,"2,479",145,4.6,"The largest, most advanced Always-on Retina display yet makes everything you do with your Apple Watch Series 7 bigger and better. Series 7 is the most durable Apple Watch ever built, with an even more crack-resistant front crystal. Advanced features let you measure your blood oxygen level, take an ECG anytime, and access mindfulness and sleep tracking apps. You can also track dozens of workouts, including new tai chi and pilates."
https://www.flipkart.com/apple-watch-se/p/itme9c92ba5dced1?pid=SMWFVNKG8CGX4AUS&lid=LSTSMWFVNKG8CGX4AUSJP4URF,APPLE Apple Watch SE,APPLE,"32,900","32,900",0,32 ,"4,667",325,4.6,"{'Sales Package': 'Smartwatch, Strap, 1m Magnetic Charging Cable, User Manual', 'Model Number': 'MYDR2HN/A', 'Model Name': 'Apple Watch SE', 'Dial Color': 'Gold', 'Dial Shape': 'Rectangle', 'Strap Color': 'Pink', 'Strap Material': 'Silicone', 'Size': 'Regular', 'Touchscreen': 'Yes', 'Water Resistant': 'Yes', 'Water Resistance Depth': '50 m', 'Usage': 'Fitness & Outdoor', 'Dial Material': 'Aluminium Case', 'Ideal For': 'Men & Women', 'Compatible OS': 'iOS', 'Sensor': 'Optical Heart Sensor (2nd Gen), Altimeter, Compass, Gyroscope, Ambient Light Sensor, Accelerometer', 'Compatible Device': 'iPhone 6s or Later with iOS 14 or Later', 'Notification': 'Yes', 'Battery Type': 'Lithium Ion', 'Battery Life': 'Upto 18 hours (Based on Usage)', 'Rechargeable Battery': 'Yes', 'Charger Type': 'Magnetic Charger', 'Other Features': 'Digital Crown with Haptic Feedback', 'Operating System': 'watchOS 7', 'Compatible Operating System': 'iOS', 'Number of Cores': '2', 'Processor Name': 'S5 Dual Core Processor with W3 (Apple Wireless Chip)', 'Internal Memory': '32 GB', 'Call Function': 'Yes', 'Bluetooth': 'Yes', 'Wi-Fi': 'Yes', 'GPS': 'Yes', 'Bluetooth Version': 'v5.0', 'Other Connectivity Features': 'Wi-Fi 802.11 b/g/n (2.4 GHz)', 'Display Resolution': '368 x 480 Pixels', 'Display Size': '44 mm', 'Display Type': 'Retina Display', 'Other Display Features': 'Ion-X Glass Display, 1000 nits Brightness, Retina LTPO OLED Display', 'Calorie Count': 'Yes', 'Step Count': 'Yes', 'Heart Rate Monitor': 'Yes', 'Altimeter': 'Yes', 'Other Fitness Features': 'High and Low Heart Rate Notifications, Irregular Heart Rhythm Notification, Fall Detection', 'Date & Time Display': 'Yes', 'Compass': 'Yes', 'Calendar': 'Yes', 'Alarm Clock': 'Yes', 'Language': 'English', 'Number of Buttons': '1', 'Other Watch Functions': 'Emergency SOS, International Emergency Calling, Always-on Altimeter, Apple Pay, GymKit', 'Speaker': 'Yes', 'Microphone': 'Yes', 'Width': '38 mm', 'Thickness': '10.4 mm', 'Weight': '36.2 g', 'Warranty Summary': '1 Year Manufacturer Warranty', 'Warranty Service Type': 'Carry In', 'Covered in Warranty': 'Manufacturing Defects', 'Not Covered in Warranty': 'Physical Damage', 'Domestic Warranty': '1 Year'}"
https://www.flipkart.com/apple-watch-series7-gps-45mm-starlight-aluminium-case-sport-band/p/itm36c57e810bb4c?pid=SMWG7BG2PYPJ4MWM&lid=LSTSMWG7BG2PYPJ4MWM8TOPQN,"APPLE Watch Series7 (GPS, 45mm) - Starlight Aluminium Case with Starlight Sport Band",APPLE,"44,648","44,900",0,32 ,"2,479",145,4.6,"The largest, most advanced Always-on Retina display yet makes everything you do with your Apple Watch Series 7 bigger and better. Series 7 is the most durable Apple Watch ever built, with an even more crack-resistant front crystal. Advanced features let you measure your blood oxygen level, take an ECG anytime, and access mindfulness and sleep tracking apps. You can also track dozens of workouts, including new tai chi and pilates."
https://www.flipkart.com/apple-watch-series-3-gps-42mm-silver-aluminium-case-white-sport-band/p/itm0af8fb58c02b9?pid=SMWF94AYH8F2CEXR&lid=LSTSMWF94AYH8F2CEXR7Y2328,"APPLE Watch Series 3 (GPS, 42mm) - Silver Aluminium Case with White Sport Band",APPLE,"22,900","23,900",4,8 ,"55,019","4,837",4.6,"Check your heart rate, and get notifications for low and high heart rate and irregular rhythm. Measure your workouts, and track and share your activity. Take calls, send and receive messages, and listen to your favourite songs from Apple Music. Apple Watch Series 3 lets you do it all right from your wrist."
https://www.flipkart.com/apple-watch-series-8-gps/p/itmf9b88c0762b00?pid=SMWGHWZ2GNZQUZCE&lid=LSTSMWGHWZ2GNZQUZCEBLQNJG,APPLE Watch Series 8 GPS,APPLE,"45,900","45,900",0,32 ,67,5,4.3,"{'Sales Package': 'Smartwatch, Strap, 1m Magnetic Charging Cable, User Manual', 'Model Number': 'MNP53HN/A', 'Model Name': 'Watch Series 8 GPS', 'Dial Shape': 'Rectangle', 'Strap Color': 'Midnight', 'Strap Material': 'Silicone', 'Size': 'Regular', 'Touchscreen': 'Yes', 'Water Resistant': 'Yes', 'Water Resistance Depth': '50 m', 'Usage': 'Fitness & Outdoor', 'Dial Material': 'Aluminium Case, Stainless Steel Case', 'Ideal For': 'Men & Women', 'Compatible OS': 'iOS', 'Sensor': 'Blood Oxygen Sensor, Electrical Heart Sensor, Optical Heart Sensor (3rd Gen), Altimeter, Compass, Gyroscope, Accelerometer, Ambient Light Sensor', 'Compatible Device': 'iPhone 6s or Later with iOS 15 or Later', 'Notification': 'Yes', 'Battery Type': 'Lithium Ion', 'Battery Life': 'Upto 18 hours (Based on Usage)', 'Rechargeable Battery': 'Yes', 'Charger Type': 'Magnetic Charger', 'Other Features': 'Digital Crown with Haptic Feedback', 'Operating System': 'watchOS 8', 'Compatible Operating System': 'iOS', 'Processor Name': 'S8 Dual Core Processor with W3 (Apple Wireless Chip), U1 Chip (Ultra Wideband)', 'Internal Memory': '32 GB', 'Call Function': 'Yes', 'Bluetooth': 'Yes', 'Wi-Fi': 'Yes', 'GPS': 'Yes', 'Bluetooth Version': 'v5.0', 'Other Connectivity Features': 'Wi-Fi 802.11b/g/n 2.4GHz and 5GHz', 'Display Resolution': '352 x 430 Pixels', 'Display Size': '41 mm', 'Display Type': 'Retina Display', 'Other Display Features': 'Always-On Retina LTPO OLED display, Up to 1,000 nits brightness', 'Calorie Count': 'Yes', 'Step Count': 'Yes', 'Heart Rate Monitor': 'Yes', 'Altimeter': 'Yes', 'Other Fitness Features': 'Blood Oxygen, ECG, High and Low Heart Rate Notifications, Irregular Heart Rhythm Notification, Fall Detection, Temperature sensing, ovulation estimates', 'Date & Time Display': 'Yes', 'Compass': 'Yes', 'Calendar': 'Yes', 'Alarm Clock': 'Yes', 'Language': 'English', 'Number of Buttons': '1', 'Speaker': 'Yes', 'Width': '35 mm', 'Thickness': '10.7 mm', 'Weight': '32 g', 'Warranty Summary': '1 Year Manufacturer Warranty', 'Warranty Service Type': 'Carry In', 'Covered in Warranty': 'Manufacturing Defects', 'Not Covered in Warranty': 'Physical Damage', 'Domestic Warranty': '1 Year'}"
https://www.flipkart.com/apple-watch-series-3-gps-38mm-silver-aluminium-case-white-sport-band/p/itm98a0bb70c4cd3?pid=SMWF94AYS96GPYRM&lid=LSTSMWF94AYS96GPYRMFN7SD6,"APPLE Watch Series 3 (GPS, 38mm) - Silver Aluminium Case with White Sport Band",APPLE,"20,900","20,900",0,8 ,"55,019","4,837",4.6,"Check your heart rate, and get notifications for low and high heart rate and irregular rhythm. Measure your workouts, and track and share your activity. Take calls, send and receive messages, and listen to your favourite songs from Apple Music. Apple Watch Series 3 lets you do it all right from your wrist."
https://www.flipkart.com/apple-watch-series-3-gps-38mm-space-grey-aluminium-case-black-sport-band/p/itmc50d68ba8ca0c?pid=SMWF94AYYE5HXTGY&lid=LSTSMWF94AYYE5HXTGYF8W2C3,"APPLE Watch Series 3 (GPS, 38mm) - Space Grey Aluminium Case with Black Sport Band",APPLE,"20,900","20,900",0,8 ,"55,019","4,837",4.6,"Check your heart rate, and get notifications for low and high heart rate and irregular rhythm. Measure your workouts, and track and share your activity. Take calls, send and receive messages, and listen to your favourite songs from Apple Music. Apple Watch Series 3 lets you do it all right from your wrist."
https://www.flipkart.com/apple-watch-se-gps-44mm-space-grey-aluminium-case-midnight-sport-band/p/itm4eeab23daf062?pid=SMWG6VNRZPZQCZWH&lid=LSTSMWG6VNRZPZQCZWHURTHBX,"APPLE Watch SE (GPS, 44mm) - Space Grey Aluminium Case with Midnight Sport Band",APPLE,"32,900","32,900",0,32 ,"4,667",325,4.6,"With powerful features to help keep you connected, active, healthy and safe, Apple Watch SE is a lot of watch. For a lot less than you expected."
https://www.flipkart.com/apple-watch-se/p/itm414f297d332e1?pid=SMWFVNKGTKCRPKHW&lid=LSTSMWFVNKGTKCRPKHWHGXYFX,APPLE Apple Watch SE,APPLE,"29,900","29,900",0,32 ,"4,667",325,4.6,"{'Sales Package': 'Smartwatch, Strap, 1m Magnetic Charging Cable, User Manual', 'Model Number': 'MYDM2HN/A', 'Model Name': 'Apple Watch SE', 'Dial Color': 'Silver', 'Dial Shape': 'Rectangle', 'Strap Color': 'White', 'Strap Material': 'Silicone', 'Size': 'Regular', 'Touchscreen': 'Yes', 'Water Resistant': 'Yes', 'Water Resistance Depth': '50 m', 'Usage': 'Fitness & Outdoor', 'Dial Material': 'Aluminium Case', 'Ideal For': 'Men & Women', 'Compatible OS': 'iOS', 'Sensor': 'Optical Heart Sensor (2nd Gen), Altimeter, Compass, Gyroscope, Ambient Light Sensor, Accelerometer', 'Compatible Device': 'iPhone 6s or Later with iOS 14 or Later', 'Notification': 'Yes', 'Battery Type': 'Lithium Ion', 'Battery Life': 'Upto 18 hours (Based on Usage)', 'Rechargeable Battery': 'Yes', 'Charger Type': 'Magnetic Charger', 'Other Features': 'Digital Crown with Haptic Feedback', 'Operating System': 'watchOS 7', 'Compatible Operating System': 'iOS', 'Number of Cores': '2', 'Processor Name': 'S5 Dual Core Processor with W3 (Apple Wireless Chip)', 'Internal Memory': '32 GB', 'Call Function': 'Yes', 'Bluetooth': 'Yes', 'Wi-Fi': 'Yes', 'GPS': 'Yes', 'Bluetooth Version': 'v5.0', 'Other Connectivity Features': 'Wi-Fi 802.11 b/g/n (2.4 GHz)', 'Display Resolution': '324 x 394 Pixels', 'Display Size': '40 mm', 'Display Type': 'Retina Display', 'Other Display Features': 'Ion-X Glass Display, 1000 nits Brightness, Retina LTPO OLED Display', 'Calorie Count': 'Yes', 'Step Count': 'Yes', 'Heart Rate Monitor': 'Yes', 'Altimeter': 'Yes', 'Other Fitness Features': 'High and Low Heart Rate Notifications, Irregular Heart Rhythm Notification, Fall Detection', 'Date & Time Display': 'Yes', 'Compass': 'Yes', 'Calendar': 'Yes', 'Alarm Clock': 'Yes', 'Language': 'English', 'Number of Buttons': '1', 'Other Watch Functions': 'Emergency SOS, International Emergency Calling, Always-on Altimeter, Apple Pay, GymKit', 'Speaker': 'Yes', 'Microphone': 'Yes', 'Width': '34 mm', 'Thickness': '10.4 mm', 'Weight': '30.49 g', 'Warranty Summary': '1 Year Manufacturer Warranty', 'Warranty Service Type': 'Carry In', 'Covered in Warranty': 'Manufacturing Defects', 'Not Covered in Warranty': 'Physical Damage', 'Domestic Warranty': '1 Year'}"
