Product_url,Product_name,Brand,Sale_price,MRP,Discount_percentage,Memory,No_of_ratings,No_of_reviews,Star_rating,Description
https://www.flipkart.com/apple-watch-series7-gps-cellular-45mm-green-aluminium-case-clover-sport-band/p/itm8bb214ede46df?pid=SMWG7BG2MYY8CHEB&lid=LSTSMWG7BG2MYY8CHEBQRMBBD&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_1_21&otracker=browse&fm=organic&iid=69d1a2ea-01bb-4721-949a-cd7ce0d928eb.SMWG7BG2MYY8CHEB.SEARCH&ppt=None&ppn=None&ssid=8ee5i63nn40000001668431667522,APPLE Watch Series7 (GPS+Cellular-45mm)Green Aluminium Case-Clover Sport Band,APPLE,"53,900","53,900",0,32 ,"1,364",105,4.5,"The largest, most advanced Always-on Retina display yet makes everything you do with your Apple Watch Series 7 bigger and better. Series 7 is the most durable Apple Watch ever built, with an even more crack-resistant front crystal. Advanced features let you measure your blood oxygen level, take an ECG anytime, and access mindfulness and sleep tracking apps. You can also track dozens of workouts, including new tai chi and pilates."
https://www.flipkart.com/apple-watch-series7-gps-cellular-45mm-starlight-aluminium-case-starlight-sport-band/p/itm7fe8c1f7306a4?pid=SMWG7BG23UWKANUF&lid=LSTSMWG7BG23UWKANUF7Y1F4X&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_1_22&otracker=browse&fm=organic&iid=69d1a2ea-01bb-4721-949a-cd7ce0d928eb.SMWG7BG23UWKANUF.SEARCH&ppt=None&ppn=None&ssid=8ee5i63nn40000001668431667522,"APPLE Watch Series7(GPS+Cellular, 45mm) Starlight Aluminium Case-Starlight Sport Band",APPLE,"53,900","53,900",0,32 ,"1,364",105,4.5,"The largest, most advanced Always-on Retina display yet makes everything you do with your Apple Watch Series 7 bigger and better. Series 7 is the most durable Apple Watch ever built, with an even more crack-resistant front crystal. Advanced features let you measure your blood oxygen level, take an ECG anytime, and access mindfulness and sleep tracking apps. You can also track dozens of workouts, including new tai chi and pilates."
https://www.flipkart.com/apple-watch-series7-gps-41mm-product-red-aluminium-case-product-red-sport-band/p/itme6713c347fdea?pid=SMWG7BG2AZAFYNN4&lid=LSTSMWG7BG2AZAFYNN4CH4BTS&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_1_23&otracker=browse&fm=organic&iid=69d1a2ea-01bb-4721-949a-cd7ce0d928eb.SMWG7BG2AZAFYNN4.SEARCH&ppt=None&ppn=None&ssid=8ee5i63nn40000001668431667522,"APPLE Watch Series7 (GPS, 41mm) - (PRODUCT)RED Aluminium Case-(PRODUCT)RED Sport Band",APPLE,"41,900","41,900",0,32 ,"2,472",145,4.6,"The largest, most advanced Always-on Retina display yet makes everything you do with your Apple Watch Series 7 bigger and better. Series 7 is the most durable Apple Watch ever built, with an even more crack-resistant front crystal. Advanced features let you measure your blood oxygen level, take an ECG anytime, and access mindfulness and sleep tracking apps. You can also track dozens of workouts, including new tai chi and pilates."
https://www.flipkart.com/apple-watch-series-8-gps-cellular/p/itm4726a2055ea22?pid=SMWGHWZ2XKPC8739&lid=LSTSMWGHWZ2XKPC8739WJC87K&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_1_24&otracker=browse&fm=organic&iid=69d1a2ea-01bb-4721-949a-cd7ce0d928eb.SMWGHWZ2XKPC8739.SEARCH&ppt=None&ppn=None&ssid=8ee5i63nn40000001668431667522,APPLE Watch Series 8 GPS + Cellular,APPLE,"74,900","74,900",0,32 ,72,3,4.5,No description available
https://www.flipkart.com/apple-watch-series-8-gps-cellular/p/itm4726a2055ea22?pid=SMWGHWZ2XKPC8739&lid=LSTSMWGHWZ2XKPC8739WJC87K&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_25&otracker=browse&fm=organic&iid=accf0dc0-f4f4-4fe4-90dc-d5b901084a40.SMWGHWZ2XKPC8739.SEARCH&ppt=None&ppn=None&ssid=9sbulbx8740000001668431668429,APPLE Watch Series 8 GPS + Cellular,APPLE,"74,900","74,900",0,32 ,72,3,4.5,No description available
https://www.flipkart.com/apple-watch-se-gps-cellular-40mm-space-grey-aluminium-case-midnight-sport-band/p/itm5efeb824ee2ca?pid=SMWG6VNREXJKMZH2&lid=LSTSMWG6VNREXJKMZH2MONEXS&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_26&otracker=browse&fm=organic&iid=accf0dc0-f4f4-4fe4-90dc-d5b901084a40.SMWG6VNREXJKMZH2.SEARCH&ppt=None&ppn=None&ssid=9sbulbx8740000001668431668429,"APPLE Watch SE (GPS + Cellular, 40mm) - Space Grey Aluminium Case-Midnight Sport Band",APPLE,"33,900","33,900",0,32 ,"3,277",245,4.6,"With powerful features to help keep you connected, active, healthy and safe, Apple Watch SE is a lot of watch. For a lot less than you expected."
https://www.flipkart.com/apple-watch-se-gps-40mm-space-grey-aluminium-case-midnight-sport-band/p/itmcec24dad0be9b?pid=SMWG6VNRRDZBE33G&lid=LSTSMWG6VNRRDZBE33GAMH3GE&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_27&otracker=browse&fm=organic&iid=accf0dc0-f4f4-4fe4-90dc-d5b901084a40.SMWG6VNRRDZBE33G.SEARCH&ppt=None&ppn=None&ssid=9sbulbx8740000001668431668429,"APPLE Watch SE (GPS, 40mm) Space Grey Aluminium Case with Midnight Sport Band",APPLE,"29,900","29,900",0,32 ,"4,656",324,4.6,"With powerful features to help keep you connected, active, healthy and safe, Apple Watch SE is a lot of watch. For a lot less than you expected."
https://www.flipkart.com/apple-watch-series-8-gps-cellular/p/itmc775e030323bc?pid=SMWGHWZ2S5DDFDGZ&lid=LSTSMWGHWZ2S5DDFDGZAE5CWI&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_28&otracker=browse&fm=organic&iid=accf0dc0-f4f4-4fe4-90dc-d5b901084a40.SMWGHWZ2S5DDFDGZ.SEARCH&ppt=None&ppn=None&ssid=9sbulbx8740000001668431668429,APPLE Watch Series 8 GPS + Cellular,APPLE,"55,900","55,900",0,32 ,72,3,4.5,No description available
https://www.flipkart.com/apple-watch-series-8-gps-cellular/p/itm2cd18edf66d16?pid=SMWGHWZ23XRW5XFH&lid=LSTSMWGHWZ23XRW5XFHR1CFNI&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_29&otracker=browse&fm=organic&iid=accf0dc0-f4f4-4fe4-90dc-d5b901084a40.SMWGHWZ23XRW5XFH.SEARCH&ppt=None&ppn=None&ssid=9sbulbx8740000001668431668429,APPLE Watch Series 8 GPS + Cellular,APPLE,"74,900","74,900",0,32 ,72,3,4.5,No description available
https://www.flipkart.com/apple-watch-se-gps-44mm-silver-aluminium-case-abyss-blue-sport-band-regular/p/itm20f7160662c21?pid=SMWG6VNRSRAFSGRK&lid=LSTSMWG6VNRSRAFSGRKWUCLXO&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_30&otracker=browse&fm=organic&iid=accf0dc0-f4f4-4fe4-90dc-d5b901084a40.SMWG6VNRSRAFSGRK.SEARCH&ppt=None&ppn=None&ssid=9sbulbx8740000001668431668429,"APPLE Watch SE(GPS, 44mm) - Silver Aluminium Case with Abyss Blue Sport Band - Regular",APPLE,"32,900","32,900",0,32 ,"4,656",324,4.6,"With powerful features to help keep you connected, active, healthy and safe, Apple Watch SE is a lot of watch. For a lot less than you expected."
https://www.flipkart.com/apple-watch-series-3-gps-38mm-silver-aluminium-case-white-sport-band/p/itm98a0bb70c4cd3?pid=SMWF94AYS96GPYRM&lid=LSTSMWF94AYS96GPYRMFN7SD6&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_31&otracker=browse&fm=organic&iid=accf0dc0-f4f4-4fe4-90dc-d5b901084a40.SMWF94AYS96GPYRM.SEARCH&ppt=None&ppn=None&ssid=9sbulbx8740000001668431668429,"APPLE Watch Series 3 (GPS, 38mm) - Silver Aluminium Case with White Sport Band",APPLE,"20,900","20,900",0,8 ,"54,998","4,837",4.6,"Check your heart rate, and get notifications for low and high heart rate and irregular rhythm. Measure your workouts, and track and share your activity. Take calls, send and receive messages, and listen to your favourite songs from Apple Music. Apple Watch Series 3 lets you do it all right from your wrist."
https://www.flipkart.com/apple-watch-series-8-gps-cellular/p/itm60f04540d5f39?pid=SMWGHWZ2HFKDPMJD&lid=LSTSMWGHWZ2HFKDPMJD3YKXVV&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_2_32&otracker=browse&fm=organic&iid=accf0dc0-f4f4-4fe4-90dc-d5b901084a40.SMWGHWZ2HFKDPMJD.SEARCH&ppt=None&ppn=None&ssid=9sbulbx8740000001668431668429,APPLE Watch Series 8 GPS + Cellular,APPLE,"58,900","58,900",0,32 ,72,3,4.5,No description available
